date,GSPC,F,MSFT,ORCL,LLY,PG,IRX
2022-01-01,4515.5498046875,15.038595199584961,299.56488037109375,76.41657257080078,235.5997772216797,142.7498016357422,0.17299999296665192
2022-02-01,4373.93994140625,13.008755683898926,288.4175109863281,71.52991485595703,240.9796142578125,138.69290161132812,0.2879999876022339
2022-03-01,4530.41015625,12.527223587036133,297.60699462890625,77.89482879638672,276.09259033203125,135.9437255859375,0.49300000071525574
2022-04-01,4131.93017578125,10.559770584106445,267.8858642578125,69.380462646484375,281.64593505859375,143.6401824951172,0.8080000281333923
2022-05-01,4132.14990234375,10.201813697814941,263.04327392578125,67.98150634765625,303.2093811035156,132.30465698242188,1.0299999713897705
2022-06-01,3785.3798828125,8.300159454345703,248.49151611328125,66.04378509521484,313.647216796875,128.64540100097656,1.600000023841858
2022-07-01,4130.2900390625,10.95501708984375,271.625244140625,73.9063949584961,318.92901611328125,125.08621978759766,2.2980000972747803
2022-08-01,3955,11.478525161743164,253.51783752441406,70.402862548828125,292.3492431640625,124.2127456665039,2.859999895095825
2022-09-01,3585.6201171875,8.435661315917969,225.8167724609375,57.98386001586914,313.817138671875,113.68607330322266,3.180000066757202
2022-10-01,3871.97998046875,10.070073127746582,225.07015991210938,74.50582122802734,351.4150085449219,122.12876892089844,3.9749999046325684
2022-11-01,4080.110107421875,10.578695297241211,248.07757568359375,79.239349365234375,361.1445007324219,135.26939392089844,4.252999782562256
2022-12-01,3839.5,8.851095199584961,233.18161010742188,78.00825500488281,356.0447998046875,137.4459228515625,4.260000228881836
2023-01-01,4076.60009765625,10.281882286071777,240.950439453125,84.73802185058594,334.93560791015625,129.93101501464844,4.570000171661377
2023-02-01,3970.14990234375,9.765058517456055,243.12330627441406,83.7226333618164,303.8671569824219,125.53245544433594,4.710000038146973
2023-03-01,4109.31005859375,10.19384765625,281.0217590332031,89.0103759765625,335.3064880371094,135.6892852783203,4.585000038146973
2023-04-01,4169.47998046875,9.73138427734375,299.50311279296875,91.114593505859375,386.5074768066406,143.6003875732422,4.922999858856201
2023-05-01,4179.830078125,9.829682350158691,320.7994384765625,101.90752410888672,420.4044189453125,130.85464477539062,5.248000144958496
2023-06-01,4450.3798828125,12.393589973449707,332.6686096191406,114.55697631835938,459.0910339355469,139.339599609375,5.1529998779296875
